SEGMENTO;"Cooperativa de Crédito";
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;
9488496;"COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL";"RUA ANSELMO BORBA, Nº 406";"SALA 02";"CENTRO";"88970000";"SAO JOAO DO SUL";"SC";"Brasil";"48";"35390022";-;
9330158;"COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE TREZE DE MAIO - CRESOL TREZE DE MAIO";"RUA OLINDO NANDI, 70";-;"CENTRO";"88710000";"TREZE DE MAIO";"SC";"Brasil";"48";"36250177";-;
5428587;"COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS";"AVENIDA ENGENHEIRO ANTONIO LEITE DO VALE";"N  739";"CENTRO";"47530000";"OLIVEIRA DOS BREJINHOS";"BA";"Brasil";"77";"36422126";"https://www.cresolcentral.coop.br";
204963;"COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA";"AVENIDA BEIRA RIO 06";-;"CENTRO";"89770000";"SEARA";"SC";"Brasil";"49";"34522204";"https://www.crediseara.com.br";
82639451;"COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI";"RUA HERMANN HERING,1125";-;"BOM RETIRO";"89010675";"BLUMENAU";"SC";"Brasil";"47";"33314655";"https://www.viacredi.coop.br";
72128440;"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ";"RUA SOROCABA, 500";-;"BOTAFOGO";"22271110";"RIO DE JANEIRO";"RJ";"Brasil";"21";"34752000";"https://www.sicredi.com.br";
84974278;"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP";"AV. XV DE NOVEMBRO, 374";"PREDIO 2 PISOS";"CENTRO";"85570000";"SAO JOAO";"PR";"Brasil";"46";"35338400";"https://www.sicredi.com.br";
79052122;"COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP";"R ESPÍRITO SANTO, 991";-;"CENTRO";"85960000";"MARECHAL CANDIDO RONDON";"PR";"Brasil";"45";"32840400";-;
82065285;"COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP";"AV. BRASIL, Nº 543";-;"CENTRO";"85525000";"MARIOPOLIS";"PR";"Brasil";"46";"32261647";-;
81206039;"COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP";"AV. ANTÔNIO ORMENEZE, 1009";-;"CENTRO";"87970000";"NOVA LONDRINA";"PR";"Brasil";"44";"34324000";"https://www.sicredi.com.br";
70038237;"COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE";"RUA TUIUTI  765";-;"PETROPOLIS";"59014160";"NATAL";"RN";"Brasil";"84";"40093546";"https://www.sicredi.com.br/natal/";
42873828;"COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI";"RUA CAPITAO JOAQUIM NORBERTO";"105 E 129";"CENTRO";"37800000";"GUAXUPE";"MG";"Brasil";"35";"35592700";"https://www.agrocredi.com.br";
87795639;"COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES";"RUA GUSTAVO SILVEIRA FERRET, 124";-;"SANTA LÚCIA";"99150000";"MARAU";"RS";"Brasil";"54";"33423188";-;
80959612;"COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE";"RUA WENCESLAU BORINI, 890";"SALA 01";"CANTA GALO";"89163152";"RIO DO SUL";"SC";"Brasil";"47";"35251017";"https://www.sicoobaltovale.coop.br";
3320525;"COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP";"RUA PADRE NORBERTO  N 390";-;"JARDIM REGINA";"38440148";"ARAGUARI";"MG";"Brasil";"34";"32492550";"https://www.sicoobaracoop.com.br";
41753500;"COOPERATIVA DE CRÉDITO CARLOS CHAGAS LTDA. - SICOOB CARLOS CHAGAS";"AV  CAPITAO JOAO PINTO 17";"B";"CENTRO";"39864000";"CARLOS CHAGAS";"MG";"Brasil";"33";"36241258";-;
88471024;"COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS";"RUA SALDANHA MARINHO, 825";-;"CENTRO";"96508001";"CACHOEIRA DO SUL";"RS";"Brasil";"51";"37225005";-;
9403026;"COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE";"PRACA RAIMUNDO SIMAS  55";-;"CENTRO";"65940000";"GRAJAU";"MA";"Brasil";"99";"35326507";-;
33924028;"COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. – SICOOB COOPVALE";"RUA SANTA LUZIA, 651";"35º ANDAR";"CENTRO";"20030041";"RIO DE JANEIRO";"RJ";"Brasil";"21";"22629512";"https://www.coopvale.com";
21110927;"COOPERATIVA DE CRÉDITO CLÁSSICA DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - SICOOB EUCRED";"AVENIDA MARECHAL RONDON, 2774";-;"DOIS DE ABRIL";"76900864";"JI-PARANA";"RO";"Brasil";"69";"34238363";"https://www.sicoob.com.br/web/sicoobeucred";
54401286;"COOPERATIVA DE CRÉDITO COCRE";"AV  COMENDADOR LUCIANO GUIDOTTI";"N  1937";"JARDIM CAXAMBU";"13425000";"PIRACICABA";"SP";"Brasil";-;"8007563207";"https://www.cocre.com.br";
44401800;"COOPERATIVA DE CRÉDITO COGEM";"RUA JOSÉ VERSOLATO 111";"SALAS 2607 E 2608 - TORRE B - COND. DOMO BUSINESS";"BAETA NEVES";"09750730";"SAO BERNARDO DO CAMPO";"SP";"Brasil";"11";"30803942";"https://www.cogem.com.br";
11969853;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE";"AVENIDA BRASILIA";-;"CIDADE ALTA";"85884000";"MEDIANEIRA";"PR";"Brasil";"45";"35651658";-;
4490531;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS";"RUA ENEAS BRETAS";"QUADRA A LOTE 17 18";"CENTRO";"75280000";"ORIZONA";"GO";"Brasil";"64";"34742609";-;
8624548;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS";"AVENIDA MARECHAL FLORIANO  27";"LOJA 03  PRIMEIRO ANDAR";"BARRA";"36884113";"MURIAE";"MG";"Brasil";"32";"37421144";"https://www.cresol.com.br";
10520232;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE RONDÔNIA - CRESOL RONDÔNIA";"RUA MANOEL FRANCO  N  480";-;"NOVA BRASILIA";"76908410";"JI-PARANA";"RO";"Brasil";"69";"34218520";-;
6139650;"COOPERATIVA DE CRéDITO COM INTERAçãO SOLIDáRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL";"RUA OLAVO BILAC";"SALA 301 A 305, TERCEIRO ANDAR, COND. SãO BENTO";"IMIGRANTE";"95702000";"BENTO GONCALVES";"RS";"Brasil";"54";"33551932";-;
6126780;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS- CRESOL VALE DAS ARAUCÁRIAS";"RUA XV DE NOVEMBRO, 7326";-;"CENTRO";"85010000";"GUARAPUAVA";"PR";"Brasil";"42";"34463731";"https://www.cresol.com.br";
7512780;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU";"AVENIDA CORONEL ANTÔNIO LEHMKHUL, 230";-;"CENTRO";"88150000";"AGUAS MORNAS";"SC";"Brasil";"48";"32459141";-;
5276770;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES";"RUA BELÉM, N° 3090";"2° ANDAR, EDIFÍCIO NILSON SCHLEMMER";"CENTRO";"85770000";"REALEZA";"PR";"Brasil";"46";"35421928";-;
5277312;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE";"RUA MANOEL ESTEVÃO, Nº 735";-;"SÃO BERNARDO";"84600364";"UNIAO DA VITORIA";"PR";"Brasil";"42";"35541732";"https://www.cresol.com.br";
7268499;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO";"AVENIDA MINISTRO CIRNE LIMA, 1715";-;"VILA BECKER";"85903590";"TOLEDO";"PR";"Brasil";"45";"32881318";-;
2934201;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA";"RUA 14 DE DEZEMBRO";"4245";"CENTRO";"85560000";"CHOPINZINHO";"PR";"Brasil";"46";"35341492";"https://www.cresol.com.br";
7925729;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE";"AVENIDA BRASIL, 360";"SALA 02";"CENTRO";"86845000";"GRANDES RIOS";"PR";"Brasil";"43";"34741601";-;
3965737;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE";"RUA VISTA ALEGRE";"281";"CENTRO";"89825000";"XAXIM";"SC";"Brasil";"49";"33535097";-;
2448310;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO";"AVENIDA BRASIL, Nº 4369";-;"CENTRO";"85812002";"CASCAVEL";"PR";"Brasil";"45";"30381037";-;
4350225;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO";"RUA NOSSA SENHORA DA GLÓRIA, 52";-;"CANGO";"85604090";"FRANCISCO BELTRAO";"PR";"Brasil";"46";"35501390";"https://www.cresol.com.br";
8560508;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO";"RUA PREFEITO PEDRO FURTADO DAS NEVES, 385";"2º ANDAR";"CENTRO";"84150000";"SAO JOAO DO TRIUNFO";"PR";"Brasil";"42";"34471035";"https://www.cresol.com.br";
2446089;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS";"RUA DR  UBALDINO DO AMARAL  N 460";"1  ANDAR";"CENTRO";"85550000";"CORONEL VIVIDA";"PR";"Brasil";"46";"32321669";"https://www.cresol.com.br";
5231945;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES – CRESOL UNIÃO DOS VALES";"RUA PROFESSORA DIVA PROENÇA Nº 1245";-;"CENTRO";"86870000";"IVAIPORA";"PR";"Brasil";"43";"34720291";"https://www.cresol.com.br";
4663561;"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS";"AVENIDA SANTOS DUMONT, Nº 2330";"1º ANDAR";"CENTRO";"85301040";"LARANJEIRAS DO SUL";"PR";"Brasil";"42";"36181024";"https://www.cresol.com.br";
53935029;"COOPERATIVA DE CRÉDITO COOCRELIVRE";"RUA 1 (UM), Nº 518";"PISO SUPERIOR";"CENTRO";"14620000";"ORLANDIA";"SP";"Brasil";"16";"38206500";"https://www.coocrelivre.com.br";
65229254;"COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI";"AV  RUI BARBOSA  163";-;"CENTRO";"38740036";"PATROCINIO";"MG";"Brasil";"34";"38399950";"https://www.sicoobcoopacredi.com.br";
53623781;"COOPERATIVA DE CRÉDITO COOPCRED";"PRACA DA BANDEIRA,30";-;"CENTRO";"16880000";"VALPARAISO";"SP";"Brasil";"18";"34011982";"https://www.coopcred.com.br";
87779625;"COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC";"AV. ALTO JACUÍ, 528";"SALA 101";"CENTRO";"99470000";"NAO-ME-TOQUE";"RS";"Brasil";"54";"33321876";-;
18966739;"COOPERATIVA DE CRéDITO COPERSUL LTDA - SICOOB COPERSUL";"RUA AMERICO MIARI";"36";"CENTRO";"37190000";"TRES PONTAS";"MG";"Brasil";"35";"32659200";-;
19449602;"COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER";"PRACA GETULIO VARGAS";"82";"CENTRO";"35300034";"CARATINGA";"MG";"Brasil";"33";"33228000";"https://www.sicoobcredcooper.com.br";
25353939;"COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP";"AVENIDA GOVERNADOR VALADARES";"626";"CENTRO";"37940000";"ALPINOPOLIS";"MG";"Brasil";"35";"35233850";"https://www.credialp.com.br";
66259110;"COOPERATIVA DE CRéDITO CREDIBAM LTDA. - SICOOB CREDIBAM";"AVENIDA ARMANDO FRANCO  155";-;"CENTRO";"38900000";"BAMBUI";"MG";"Brasil";"37";"34311565";"https://www.sicoobcredibam.com.br";
71237184;"COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO";"RUA ARTUR BERNARDES 205";-;"CENTRO";"37270000";"CAMPO BELO";"MG";"Brasil";"35";"38311929";-;
21670187;"COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM";"AV  DAS PALMEIRAS";"170";"CENTRO";"35600000";"BOM DESPACHO";"MG";"Brasil";"37";"35219800";-;
1609345;"COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA";"RUA 26  N  926";-;"CENTRO";"38270000";"CAMPINA VERDE";"MG";"Brasil";"34";"34128900";"https://www.sicoobcredicampina.com.br";
21661202;"COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO";"RUA JECEABA";"107";"CENTRO";"35490000";"ENTRE RIOS DE MINAS";"MG";"Brasil";"31";"37511403";"https://www.sicoobcredicampo.com.br";
804046;"COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI";"PRACA PADRE JOAO MACHADO";"400";"CENTRO";"37930000";"CAPITOLIO";"MG";"Brasil";"37";"33730200";-;
23949522;"COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA";"AV  ARISTIDES DE MELO";"135";"CENTRO";"38840000";"CARMO DO PARANAIBA";"MG";"Brasil";"34";"38520000";-;
67096909;"COOPERATIVA DE CRÉDITO CREDICOCAPEC";"AV. WILSON SÁBIO DE MELLO, 2770";-;"DISTRITO INDUSTRIAL";"14406052";"FRANCA";"SP";"Brasil";"16";"37126600";"https://www.credicocapec.com.br";
38588174;"COOPERATIVA DE CRéDITO CREDICOPE LTDA. - SICOOB CREDICOPE";"AV  JOAO SIQUEIRA";"109";"CENTRO";"35240000";"CONSELHEIRO PENA";"MG";"Brasil";"33";"32611010";-;
68512748;"COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS";"RUA ANA FELIPA  28";-;"CENTRO";"32800094";"ESMERALDAS";"MG";"Brasil";"31";"35381115";-;
7469260;"COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG";"AVENIDA DO CONTORNO  4520";"4  ANDAR";"FUNCIONARIOS";"30110916";"BELO HORIZONTE";"MG";"Brasil";"31";"32634545";-;
41931445;"COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR";"AV  RIO BRANCO";"220";"CENTRO";"35570078";"FORMIGA";"MG";"Brasil";"37";"33292200";"https://www.sicoobcredifor.com.br";
67960229;"COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU";"RUA CONSELHEIRO ANTONIO PRADO, 544";-;"CENTRO";"13690000";"DESCALVADO";"SP";"Brasil";"19";"35939898";"https://www.crediguacu.com.br";
71243034;"COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. - SICOOB CREDIJEQUITINHONHA";"RUA CAPITAO DOMINGOS PIMENTA";"139";"CENTRO";"39680000";"CAPELINHA";"MG";"Brasil";"33";"35164950";"https://www.sicoob3046.com.br";
41697103;"COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE";"RUA DOUTOR JOSE FERNANDES RODRIGUES  490";-;"CENTRO";"36900088";"MANHUACU";"MG";"Brasil";"33";"33396500";"https://www.sicoobcredilivre.com.br";
25536764;"COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ";"AV DR JOSAPHAT MACEDO";"296";"CENTRO";"35595000";"LUZ";"MG";"Brasil";"37";"34216000";"https://www.sicoobcrediluz.com.br";
1152097;"COOPERATIVA DE CRÉDITO CREDIMATA LTDA. - SICOOB CREDIMATA";"RUA ELIAS BOUHID";"38";"CENTRO";"36720000";"VOLTA GRANDE";"MG";"Brasil";"32";"34631229";"https://www.sicoobcredimata.com.br";
21866694;"COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR";"RUA PIRES E ALBUQUERQUE";"540";"CENTRO";"39400057";"MONTES CLAROS";"MG";"Brasil";"38";"36905777";"https://www.sicoobcredinor.com.br";
64276058;"COOPERATIVA DE CRÉDITO CREDINORTE LTDA. - SICOOB CREDINORTE";"AV  GERALDO ROMANO";"30";"CENTRO";"39860000";"NANUQUE";"MG";"Brasil";"33";"36214323";-;
6324872;"COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO";"RUA DOUTOR SANTOS   61";-;"CENTRO";"39400001";"MONTES CLAROS";"MG";"Brasil";"38";"32185550";"https://www.sicoobcredinosso.com.br";
24048910;"COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER";"PRACA CORONEL PAULA RIBEIRO 138";-;"CENTRO";"37810000";"GUARANESIA";"MG";"Brasil";"35";"35554900";"https://www.sicoobcredinter.com.br";
25420696;"COOPERATIVA DE CRÉDITO CREDIOESTE LTDA. - SICOOB CREDIOESTE";"RUA GETULIO VARGAS";"293";"CENTRO";"35620000";"ABAETE";"MG";"Brasil";"37";"35411910";-;
42934794;"COOPERATIVA DE CRÉDITO CREDIPIMENTA LTDA. - SICOOB CREDIPIMENTA";"PRACA PADRE ESPINDOLA";"170";"CENTRO";"35585000";"PIMENTA";"MG";"Brasil";"37";"33240100";-;
3412878;"COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA";"AV  BELO HORIZONTE  N  1 601";-;"CENTRO";"38280000";"ITURAMA";"MG";"Brasil";"34";"34159220";"https://www.sicoobcredirama.com.br";
22753982;"COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE";"PRAÇA BARAO DO RIO BRANCO, 170";-;"CENTRO";"35700029";"SETE LAGOAS";"MG";"Brasil";"31";"37792222";-;
3645752;"COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG";"AVENIDA RUI BARBOSA";"163";"CENTRO";"38800000";"SAO GOTARDO";"MG";"Brasil";"34";"36161500";-;
64237530;"COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA";"RUA SILVA JARDIM";"822";"UNIVERSITARIO";"35681159";"ITAUNA";"MG";"Brasil";"37";"32492100";"https://www.sicoobcrediuna.com.br";
25798596;"COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR";"RUA SILVIO COUGO";"680";"VILA PAIVA";"37018020";"VARGINHA";"MG";"Brasil";"35";"32194740";"https://www.credivar.com.br";
803287;"COOPERATIVA DE CRéDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ";"RUA ALVES ROSA 325";-;"CENTRO";"38780000";"VAZANTE";"MG";"Brasil";"34";"38130972";-;
22724710;"COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES";"RUA CARLOS PEREIRA";"100";"CENTRO";"36350000";"SAO TIAGO";"MG";"Brasil";"32";"33761386";-;
2197569;"COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO";"RUA PEDRO DE TOLEDO, 78";-;"VILA ADYANA";"12243740";"SAO JOSE DOS CAMPOS";"SP";"Brasil";"12";"32091913";"https://www.sicoobcredsaopaulo.coop.br/";
5203605;"COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA";"AV  AYRTON SENNA  1109";"SETOR 01  QUADRA 001  LOTE 006";"SETOR 01";"76880000";"BURITIS";"RO";"Brasil";"69";"32382756";-;
9512539;"COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ";"RUA NIVALDO DETOIE  72";-;"RESSACADA";"88307326";"ITAJAI";"SC";"Brasil";"47";"32314646";"https://www.credifoz.coop.br";
88530142;"COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS";"AV. MARECHAL FLORIANO, 1305";-;"CENTRO";"96400010";"BAGE";"RS";"Brasil";"53";"32427500";-;
2405189;"COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS";"RUA PROFESSOR AYRTON ROBERTO DE OLIVEIRA,N. 32";"SALA 1201, EDIFÍCIO LAGUNA CORPORATE CENTER";"ITACORUBI";"88034050";"FLORIANOPOLIS";"SC";"Brasil";"48";"33344597";"https://credifiesc.coop.br";
22749014;"COOPERATIVA DE CRÉDITO DA REGIÃO CENTRAL DE MINAS LTDA. - SICOOB UNIÃO CENTRAL";"PRACA CEL  CAETANO MASCARENHAS";"138";"CENTRO";"35774000";"PARAOPEBA";"MG";"Brasil";"31";"37141006";"https://www.sicoobcrediparaopeba.com.br";
66398496;"COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA";"RUA DOM BOSCO  133";-;"CENTRO";"38183228";"ARAXA";"MG";"Brasil";"34";"36694800";-;
3612764;"COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS";"RUA SAO LUIZ  1230";-;"CENTRO";"76973884";"CACOAL";"RO";"Brasil";"69";"34412222";-;
10218474;"COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA";"RUA JOÃO STROEBERL, N. 217";-;"RIO NEGRO";"89287440";"SAO BENTO DO SUL";"SC";"Brasil";-;-;"https://www.scrcred.coop.br";
10311218;"COOPERATIVA DE CRÉDITO DA REGIÃO DO SUDOESTE DO PARANÁ - EVOLUA";"RUA CURITIBA, N. 1819";-;"CENTRO";"85601630";"FRANCISCO BELTRAO";"PR";"Brasil";"46";"35237333";"https://www.rodocredito.coop.br";
86585049;"COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE";"AV  LEOPOLDINO DE OLIVEIRA";"2771";"ABADIA";"38015000";"UBERABA";"MG";"Brasil";"34";"33337333";-;
17361536;"COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA";"R EDGARD BOY ROSSI N  70";-;"CENTRO";"35160015";"IPATINGA";"MG";"Brasil";"31";"361709099";-;
5392810;"COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL";"RUA JOSE JOAO MURARO   1587";-;"JARDIM PORTO ALEGRE";"85906360";"TOLEDO";"PR";"Brasil";"45";"31257000";-;
9590601;"COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN";"RUA HUMBERTO DE CAMPOS, Nº 909";-;"SAGRADO CORAÇÃO DE J";"88508190";"LAGES";"SC";"Brasil";"47";"32314621";"https://www.credicomin.coop.br";
57987273;"COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI";"RUA AMÉRICO BRASILIENSE, 405";"3º ANDAR - SALAS 313 E 314 - EDIFÍCIO SANTA LYDIA";"CENTRO";"14015050";"RIBEIRAO PRETO";"SP";"Brasil";"16";"34417420";"https://www.cocreuni.com.br";
28435685;"COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS TRABALHADORES NAS EMPRESAS DE TECNOLOGIA E INFORMÁTICA DE BELO HORIZONTE E CIDADES LIMÍTROFES LTDA - COOPERINFOR";"RUA OURO PRETO  1668";"6  ANDAR";"SANTO AGOSTINHO";"30170048";"BELO HORIZONTE";"MG";"Brasil";"31";"33191900";-;
4529074;"COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL";"AV  TOLEDO  247";-;"CENTRO";"85810230";"CASCAVEL";"PR";"Brasil";"45";"33213200";-;
4247370;"COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI";"RUA DO COMÉRCIO, 207";-;"CENTRO";"89700085";"CONCORDIA";"SC";"Brasil";"49";"34443800";-;
37395399;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.";"AVENIDA T 8  N  109";-;"SETOR MARISTA";"74150060";"GOIANIA";"GO";"Brasil";"62";"32212000";"https://www.unisicoob.com.br/unicentrobrasileira/";
7502031;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE LTDA.";"AVENIDA GOIÁS NORTE, N. 359";-;"CENTRO";"76380106";"GOIANESIA";"GO";"Brasil";"62";"33533303";"https://www.sicoobemprecred.com.br";
952415;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ";"SCS, QUADRA 06, BLOCO A, Nº 172, LOJAS 187 E 197";"EDIFÍCIO JESSÉ FREIRE";"ASA SUL";"70306908";"BRASILIA";"DF";"Brasil";"61";"30358299";"https://www.credfaz.org.br";
2338666;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.";"SHIS QL 06 CONJ. 06 CASA 20";"LAGO SUL";"LAGO SUL";"71620065";"BRASILIA";"DF";"Brasil";"61";"21074011";"https://www.crediembrapa.com.br";
10209619;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.";"RUA 1126 N  505 LOJA 03  QUADRA 230";-;"SETOR MARISTA";"74175130";"GOIANIA";"GO";"Brasil";"62";"32732024";"https://www.sicoobcrediadag.com.br";
